ID,Type,part,Product Name,Brand,Model,Motor,price,quantity,discount,material,,,
974,Down Pipe,HCRF8-DD,High-flow Performance De-catted Pipe with Cat-simulator,Honda,Civic Type-R,FK8 (2017-present),790,30,10,stainless steel,,,
1230,Down Pipe,VWG7T-DD,High-flow De-catted main Downpipe with Cat-simulator,Seat,Leon,Cupra / Cupra 280 2.0 TSI turbo (2014-present),490,30,10,stainless steel,,,
719,Down Pipe,MB270-CD,Sport Cat Pipe With 200 Cpsi Catalytic Converters + Link Pipe ,Mercedes Benz,CLA-Shooting Brake,X117 CLA200/CLA250 Shooting Brake 2WD (2015-2016),1290,30,10,stainless steel,,,
975,Down Pipe,HCRF8-DDC,Ceramic Coated High-flow Performance De-catted Pipe with Cat-simulator,Honda,Civic Type-R,FK8 (2017-present),1080,30,10,stainless steel,,,
1231,Down Pipe,BMF8M-DD,High-flow performance de-catted down pipe with cat simulator,BMW,2er,F87 M2 Competition (2019-present) opf/non-opf models,1080,30,10,stainless steel,,,
208,Down Pipe,NI35S-DD,High-flow DeCatted Down-Pipes,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),880,30,10,stainless steel,,,
1488,Down Pipe,MB136-CD,Sport Cat-pipe with 200 CPSI Catalytic Converter+ Secondary down pipe ,Mercedes Benz,E-Klasse,W213 E63/E63S AMG (2016-present),2680,30,10,stainless steel,,,
209,Down Pipe,NI35S-DDC,Ceramic Coated High-flow DeCatted Down-Pipes,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),1270,30,10,stainless steel,,,
1234,Down Pipe,MBC45-DD,High-flow Performance De-catted Down-pipe with Cat-simulator,Mercedes Benz,E-Klasse,W213 E43/E400 AMG (2016-2018),1280,30,10,stainless steel,,,
1235,Down Pipe,MBC45-CD,Sport Cat-pipe with 200 CPSI Catalytic Converter,Mercedes Benz,E-Klasse,W213 E43/E400 AMG (2016-2018),2280,30,10,stainless steel,,,
1491,Down Pipe,MB136-DDC,Ceramic coated De-catted down pipe with cat simulator + Secondary down pipe ,Mercedes Benz,E-Klasse,W213 E63/E63S AMG (2016-present),2170,30,10,stainless steel,,,
980,Down Pipe,FDM6Q-DD,High-Flow Performance De-catted Pipe with Cat-simulator + Link pipe,Ford,Mustang GT,5.0 V8 MK6 Facelift (2018-present) (Coup?),399,29,10,stainless steel,,,
1236,Down Pipe,MBC45-DDC,Ceramic Coated High-flow Performance De-catted Down-pipe with Cat-simulator,Mercedes Benz,E-Klasse,W213 E43/E400 AMG (2016-2018),1770,30,10,stainless steel,,,
1492,Down Pipe,MB136-CDC,Ceramic coated Sport Cat-pipe with 200 CPSI Catalytic Converter  +   Secondary down pipe ,Mercedes Benz,E-Klasse,W213 E63/E63S AMG (2016-present),3170,30,10,stainless steel,,,
469,Down Pipe,MB270-DD,High-flow Performance De-catted Down Pipe With Cat Simulator + Link Pipe,Mercedes Benz,CLA-Klasse,C117 CLA180/CLA200/CLA250 2WD (2013-2018),790,30,10,stainless steel,,,
1237,Down Pipe,MBC45-CDC,Ceramic Coated Sport Cat-pipe with 200 CPSI Catalytic Converter,Mercedes Benz,E-Klasse,W213 E43/E400 AMG (2016-2018),2770,30,10,stainless steel,,,
470,Down Pipe,MB270-CD,Sport Cat Pipe With 200 Cpsi Catalytic Converters + Link Pipe ,Mercedes Benz,CLA-Klasse,C117 CLA180/CLA200/CLA250 2WD (2013-2018),1290,30,10,stainless steel,,,
982,Down Pipe,LBAL7-DDC,Ceramic Coated High-Flow Performance De-catted Pipe with Cat-simulator,Lamborghini,Aventador,6.5 V12 LP740-4 S (2016-present),3880,30,10,stainless steel,,,
727,Down Pipe,AUB9-DD,High-flow performance de-catted down pipe with cat simulator,Audi,A4,B9  2.0 TFSI Sedan/Avant (2WD)(2016-present)(non-opf models),490,30,10,stainless steel,,,
983,Down Pipe,B48B20-DDC,Ceramic Coated High-flow performance de-catted down pipe with cat simulator,BMW,3er,F30/F31 320i/320iX/330i/330iX (B48B20)(2015-2018),880,30,10,stainless steel,,,
985,Down Pipe,MB924-DD,High-flow Performance De-catted Down-pipe with Cat-simulator,Mercedes Benz,GLE-Klasse,GLE43/GLE400/GLE450 Coupe/SUV AMG (2016-present),1280,29,10,stainless steel,,,
474,Down Pipe,MB270-DD,High-flow Performance De-catted Down Pipe With Cat Simulator + Link Pipe,Mercedes Benz,CLA-Klasse,C117 CLA250 2WD (2013-2015),790,5,10,stainless steel,,,
986,Down Pipe,MB924-CD,Sport Cat-pipe with 200 CPSI Catalytic Converter,Mercedes Benz,GLE-Klasse,GLE43/GLE400/GLE450 Coupe/SUV AMG (2016-present),2280,30,10,stainless steel,,,
1242,Down Pipe,FDM62-BDD,"High-Flow Performance De-catted Pipe with Cat-simulator , 2018 version",Ford,Mustang 2.3 EcoBoost,2.3 turbo MK6 (2015-present),590,29,10,stainless steel,,,
219,Down Pipe,NI37-DD,High-flow Performance De-catted Pipe With Cat-simulator ,Nissan,370Z,3.7 V6 (2009-present),620,29,10,stainless steel,,,
475,Down Pipe,MB270-CD,Sport Cat Pipe With 200 Cpsi Catalytic Converters + Link Pipe ,Mercedes Benz,CLA-Klasse,C117 CLA250 2WD (2013-2015),1290,5,10,stainless steel,,,
987,Down Pipe,MB924-DDC,Ceramic Coated High-flow Performance De-catted Down-pipe with Cat-simulator,Mercedes Benz,GLE-Klasse,GLE43/GLE400/GLE450 Coupe/SUV AMG (2016-present),1770,30,10,stainless steel,,,
1243,Down Pipe,FDM62-BDDC,"Ceramic Coated High-Flow Performance De-catted Pipe with Cat-simulator , 2018 version",Ford,Mustang 2.3 EcoBoost,2.3 turbo MK6 (2015-present),880,30,10,stainless steel,,,
988,Down Pipe,MB924-CDC,Ceramic Coated Sport Cat-pipe with 200 CPSI Catalytic Converter,Mercedes Benz,GLE-Klasse,GLE43/GLE400/GLE450 Coupe/SUV AMG (2016-present),2770,30,10,stainless steel,,,
1244,Down Pipe,BMF9M-DD1,High-flow Performance De-catted Down Pipe with Cat Simulator,BMW,5er,F90 M5 (2017-present) non-opf model only,980,30,10,stainless steel,,,
1245,Down Pipe,BMF9M-DDC1,Ceramic Coated High-flow Performance De-catted Down Pipe with Cat Simulator ,BMW,5er,F90 M5 (2017-present) non-opf model only,1470,30,10,stainless steel,,,
1501,Down Pipe,MNF53-6DD,High-flow performance de-catted down pipe with cat simulator Euro 6,MINI,Cooper S,F55 2.0 turbo (5-door Hatch) (2014- present),590,0,10,stainless steel,,,
1246,Down Pipe,BMF9M-DDC2,Ceramic Coated Secondary De-catted Down Pipe,BMW,5er,F90 M5 (2017-present) non-opf model only,1180,30,10,stainless steel,,,
1502,Down Pipe,MNF53-6DD,High-flow performance de-catted down pipe with cat simulator Euro 6,MINI,Cooper S,F56 2.0 turbo (3-door Hatch) (2014- present),590,0,10,stainless steel,,,
479,Down Pipe,MB270-DD,High-flow Performance De-catted Down Pipe With Cat Simulator + Link Pipe,Mercedes Benz,CLA-Klasse,C117 CLA250 4 Matic (2013-2018),790,30,10,stainless steel,,,
735,Down Pipe,B58B30-DD,High-flow performance de-catted down pipe with cat simulator,BMW,3er,F30/F31 340i/340iX (B58B30)(2016-2019) non-opf model only,590,30,15,stainless steel,,,
991,Down Pipe,B58B30-DDC,Ceramic Coated High-flow performance de-catted down pipe with cat simulator,BMW,3er,F30/F31 340i/340iX (B58B30)(2016-2019) non-opf model only,880,30,15,stainless steel,,,
1247,Down Pipe,BMF9M-DD2,Secondary De-catted Down Pipe ,BMW,5er,F90 M5 (2017-present) non-opf model only,690,30,10,stainless steel,,,
480,Down Pipe,MB270-CD,Sport Cat Pipe With 200 Cpsi Catalytic Converters + Link Pipe ,Mercedes Benz,CLA-Klasse,C117 CLA250 4 Matic (2013-2018),1290,30,10,stainless steel,,,
482,Down Pipe,MBA45-DD,High-flow Performance De-catted Down Pipe With Cat Simulator + Link Pipe ,Mercedes Benz,CLA-Klasse,C117 CLA45 AMG (2013-2018),980,29,10,stainless steel,,,
739,Down Pipe,B58B30-DD,High-flow performance de-catted down pipe with cat simulator,BMW,4er,F32 Coupe 440i/440iX (B58B30)(2016-2019) non-opf model only,590,30,15,stainless steel,,,
996,Down Pipe,B48B20-DD,High-flow performance de-catted down pipe with cat simulator,BMW,3er,F34 320GT/330GT (B48B20)(2016-2018),590,30,10,stainless steel,,,
229,Down Pipe,AUB8-BDD,High-flow Performance De-catted Down Pipe With Cat-simulator,Porsche,Macan,2.0 Turbo (2014-present),690,30,10,stainless steel,,,
997,Down Pipe,B48B20-DDC,Ceramic Coated High-flow performance de-catted down pipe with cat simulator,BMW,3er,F34 320GT/330GT (B48B20)(2016-2018),880,30,10,stainless steel,,,
1509,Down Pipe,AUC8T-DD,High-flow performance de-catted down pipe with cat simulator ,Audi,A7,C8  55 TFSI/3.0 TFSI quattro (2018-present) non-opf model only,1180,0,10,stainless steel,,,
1510,Down Pipe,AUC8T-CD,Sport cat down pipe with 200 cpsi catalytic converters ,Audi,A7,C8  55 TFSI/3.0 TFSI quattro (2018-present) non-opf model only,1680,0,10,stainless steel,,,
487,Down Pipe,MB270-DD,High-flow Performance De-catted Down Pipe With Cat Simulator + Link Pipe,Mercedes Benz,CLA-Shooting Brake,X117 CLA200 Shooting Brake 4matic(2015-2016),790,5,10,stainless steel,,,
743,Down Pipe,FDF3R-DD,High-Flow Performance De-catted Pipe with Cat-simulator,Ford,Focus RS,MKIII 2.3 Turbo (2016-2018),388,30,10,stainless steel,,,
1511,Down Pipe,AUC8T-DDC,Ceramic coated High-flow performance de-catted down pipe with cat simulator ,Audi,A7,C8  55 TFSI/3.0 TFSI quattro (2018-present) non-opf model only,1570,0,10,stainless steel,,,
488,Down Pipe,MB270-CD,Sport Cat Pipe With 200 Cpsi Catalytic Converters + Link Pipe ,Mercedes Benz,CLA-Shooting Brake,X117 CLA200 Shooting Brake 4matic(2015-2016),1290,5,10,stainless steel,,,
1512,Down Pipe,AUC8T-CDC,Ceramic coated Sport cat down pipe with 200 cpsi catalytic converters ,Audi,A7,C8  55 TFSI/3.0 TFSI quattro (2018-present) non-opf model only,2070,0,10,stainless steel,,,
1002,Down Pipe,B58B30-DD,High-flow performance de-catted down pipe with cat simulator,BMW,3er,F34 340GT(B58B30)(2016-2019) non-opf model only,590,1,10,stainless steel,,,
1258,Down Pipe,MB052-DD,High-flow Performance De-catted Down-pipe with Cat-simulator,Mercedes Benz,C-Klasse,W205 C300 Facelift (2019-present) non-opf/opf models,490,30,10,stainless steel,,,
1514,Down Pipe,MBGE4-DD,High-flow Performance De-catted Down-pipe with Cat-simulator,Mercedes Benz,CLS-Klasse,C257 AMG CLS53,980,0,10,stainless steel,,,
491,Down Pipe,MBA45-DDC,Ceramic Coated High-flow Performance De-catted Down Pipe With Cat Simulator + Link Pipe ,Mercedes Benz,A-Klasse,W176 A45 AMG (2013-2019),1270,30,10,stainless steel,,,
1259,Down Pipe,MB052-CD,Sport Cat-pipe with 200 CPSI Catalytic Converter,Mercedes Benz,C-Klasse,W205 C300 Facelift (2019-present) non-opf/opf models,990,30,10,stainless steel,,,
1515,Down Pipe,MBGE4-CD,Sport Cat-pipe with 200 CPSI Catalytic Converter ,Mercedes Benz,CLS-Klasse,C257 AMG CLS53,1480,0,10,stainless steel,,,
1004,Down Pipe,B58B30-DDC,Ceramic Coated High-flow performance de-catted down pipe with cat simulator,BMW,3er,F34 340GT(B58B30)(2016-2019) non-opf model only,880,1,10,stainless steel,,,
1516,Down Pipe,MBGE4-DDC,Ceramic Coated High-flow Performance De-catted Down-pipe with Cat-simulator ,Mercedes Benz,CLS-Klasse,C257 AMG CLS53,1270,0,10,stainless steel,,,
1261,Down Pipe,PE3T1-DD,High-flow Performance De-catted down pipe with Cat-simulator,Porsche,Cayenne,3.0 Turbo (2018-present),1080,30,10,stainless steel,,,
1517,Down Pipe,MBGE4-CDC,Ceramic Coated Sport Cat-pipe with 200 CPSI Catalytic Converter ,Mercedes Benz,CLS-Klasse,C257 AMG CLS53,1770,0,10,stainless steel,,,
1518,Down Pipe,MB774-DD,High-flow performance de-catted down pipe with cat simulator,Mercedes Benz,A-Klasse,W177 A45 S AMG (2019-present) non-opf/opf models,1080,30,10,stainless steel,,,
1263,Down Pipe,-,High-flow Performance De-catted Down-pipe with Cat-simulator,Lexus,IS 200t / 300,2.0 Turbo I4 (2015-present) (2WD model only),1,0,10,stainless steel,,,
1008,Down Pipe,P71T2-DD1,High-flow de-catted main down pipe with cat simulator,Porsche,Panamera,971 Panamera 4S / 4 E-Hybrid 2.9L V6 Twin Turbo (2017-present),1280,30,20,stainless steel,,,
753,Down Pipe,HCRF2-DD,High-flow Performance De-catted Pipe with Cat-simulator,Honda,Civic Type-R,FK2 (2015-2017)(For LHD model),399,29,10,stainless steel,,,
1009,Down Pipe,P71T2-DD1C,Ceramic Coated High-flow de-catted main down pipe with cat simulator ,Porsche,Panamera,971 Panamera 4S / 4 E-Hybrid 2.9L V6 Twin Turbo (2017-present),1670,30,20,stainless steel,,,
242,Down Pipe,FDM62-DD,High-flow Performance De-catted Pipe With Cat-simulator ,Ford,Mustang 2.3 EcoBoost,2.3 turbo MK6 (2015-present),590,30,10,stainless steel,,,
1010,Down Pipe,P71T2-CD1,Sport main Cat-pipe with 200 CPSI Catalytic Converter,Porsche,Panamera,971 Panamera 4S / 4 E-Hybrid 2.9L V6 Twin Turbo (2017-present),2280,30,10,stainless steel,,,
1011,Down Pipe,P71T2-CD1C,Ceramic Coated Sport main Cat-pipe with 200 CPSI Catalytic Converter,Porsche,Panamera,971 Panamera 4S / 4 E-Hybrid 2.9L V6 Twin Turbo (2017-present),2670,30,10,stainless steel,,,
756,Down Pipe,HNNC1-DDC,Ceramic Coated High-Flow Performance De-catted Pipe with Cat-simulator,Honda,Acura,NSX MK2,4380,30,10,titanium,,,
1012,Down Pipe,BN20B20-BDDC,Ceramic Coated High-flow performance de-catted down pipe with cat simulator,BMW,4er,F32 Coupe 420i/428i (N26B20)(2014-2015)(RWD model only),880,30,10,stainless steel,,,
1269,Down Pipe,PE3T1-DDC,Ceramic Coated High-flow Performance De-catted down pipe with Cat-simulator,Porsche,Cayenne,3.0 Turbo (2018-present),1370,30,10,stainless steel,,,
1014,Down Pipe,BN20B20-BDDC,Ceramic Coated High-flow performance de-catted down pipe with cat simulator,BMW,3er,F30/F31 320i/328i (N26B20)(2014-2015) (RWD model only),880,30,10,stainless steel,,,
1015,Down Pipe,B48B20-DDC,Ceramic Coated High-flow performance de-catted down pipe with cat simulator,BMW,4er,F32 Coupe 420i/420iX/430i/430iX (B48B20)(2016-2019),880,30,10,stainless steel,,,
1527,Down Pipe,MBGE4-DD,High-flow Performance De-catted Down-pipe with Cat-simulator,Mercedes Benz,GLE-Klasse,W167 GLE450 (2020-present) non-opf model only,980,30,10,stainless steel,,,
1016,Down Pipe,BN20B20-BDDC,Ceramic Coated High-flow performance de-catted down pipe with cat simulator,BMW,4er,F36 Gran Coupe 420i/428i (N26B20)(2014-2015)(RWD model only),880,30,10,stainless steel,,,
1528,Down Pipe,AU8VR-DF +AU8VR-DS39M,Secondary decatted front pipe + Mid-pipe + Valvetronic muffler + Wireless remote control kits + Dual matte black tips ,Audi,RS3,8V Sportback (2015-2017),3730,30,10,stainless steel,,,
1017,Down Pipe,B48B20-DDC,Ceramic Coated High-flow performance de-catted down pipe with cat simulator,BMW,4er,F36 Gran Coupe 420i/420iX/430i/430iX (B48B20)(2016-2019),880,30,10,stainless steel,,,
1529,Down Pipe,AU8VR-ADDC,Ceramic Coated High-flow performance de-catted main down pipe with cat simulator,Audi,RS3,8V Sportback (2015-2017),1080,28,10,stainless steel,,,
250,Down Pipe,FDM65-DD,High-flow Performance De-catted Pipe With Cat-simulator + Link Pipe,Ford,Mustang GT,5.0 V8 MK6 (2015-2017) (Coup?),399,29,10,stainless steel,,,
1530,Down Pipe,AU8VR-ACD,Sport Main Cat pipe with 200 cpsi catalytic converters,Audi,RS3,8V Sportback (2015-2017),1290,30,10,stainless steel,,,
1019,Down Pipe,B48B20-DDC,Ceramic Coated High-flow performance de-catted down pipe with cat simulator,BMW,5er,G30 G31 520i/520iX/530i/530iX (2017-present),880,30,10,stainless steel,,,
1275,Down Pipe,BMF8M-DDC,Ceramic Coated High-flow performance de-catted down pipe with cat simulator,BMW,2er,F87 M2 Competition (2019-present) opf/non-opf models,1470,30,10,stainless steel,,,
1531,Down Pipe,AU8VR-ACDC,Ceramic Coated Sport Main Cat pipe with 200 cpsi catalytic converters,Audi,RS3,8V Sportback (2015-2017),1580,30,10,stainless steel,,,
509,Down Pipe,MB270-DD,High-flow Performance De-catted Down Pipe With Cat Simulator + Link Pipe,Mercedes Benz,CLA-Shooting Brake,X117 CLA250 Shooting Brake 4matic (2015-2016),790,5,10,stainless steel,,,
1277,Down Pipe,MB052-DD,High-flow Performance De-catted Down-pipe with Cat-simulator,Mercedes Benz,E-Klasse,W213 E200/E300 Coupe (2016-present),490,30,10,stainless steel,,,
510,Down Pipe,MB270-CD,Sport Cat Pipe With 200 Cpsi Catalytic Converters + Link Pipe ,Mercedes Benz,CLA-Shooting Brake,X117 CLA250 Shooting Brake 4matic (2015-2016),1290,5,10,stainless steel,,,
1278,Down Pipe,MB052-CD,Ceramic Coated High-Flow Performance De-catted Pipe with Cat-simulator,Mercedes Benz,E-Klasse,W213 E200/E300 Coupe (2016-present),780,30,10,stainless steel,,,
1535,Down Pipe,MBGE4-CD,Sport Cat-pipe with 200 CPSI Catalytic Converter,Mercedes Benz,GLE-Klasse,W167 GLE450 (2020-present) non-opf model only,1480,30,10,stainless steel,,,
768,Cata,AU8XS-QS11M,Front pipe  + Mid-pipe + Valvetronic mufflers  + Wireless remote control kits + Quad Matte black tips,Audi,S1,8X 2.0 TFSI Hatchback/Sportback (2014-2018),2680,30,15,stainless steel,,,
1024,Cata,BMG35-QS38B,Front X pipe + Mid pipe + Valvetronic mufflers +Wireless remote control kits + Quad Blue Coated tips,BMW,5er,G30 G31 M550i xDrive (2017-present),4840,30,10,stainless steel,,,
1280,Cata,PE3T2-QS30C,Front pipe + Mid-pipe + Valvetronic Muffler +Wireless Remote Control Kit + Quad Chrome Silver Tips,Porsche,Cayenne,S 2.9 Turbo (2018-present),4580,0,10,stainless steel,,,
257,Cata,MNF53-DS11C,Front Pipe  + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Chrome Silver Tips ,MINI,Cooper S,F55 2.0 turbo (5-door Hatch) (2014- present),2390,30,10,stainless steel,,,
1025,Cata,BMG35-QS38M,Front X pipe + Mid pipe + Valvetronic mufflers +Wireless remote control kits + Quad Matte Black tips,BMW,5er,G30 G31 M550i xDrive (2017-present),4880,30,10,stainless steel,,,
1281,Cata,PE3T2-QS30B,Front pipe + Mid-pipe + Valvetronic Muffler +Wireless Remote Control Kit + Quad Blue Coated Tips,Porsche,Cayenne,S 2.9 Turbo (2018-present),4840,0,10,stainless steel,,,
258,Cata,MNF53-DS11B,Front Pipe  + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Blue Coated Tips ,MINI,Cooper S,F55 2.0 turbo (5-door Hatch) (2014- present),2520,30,10,stainless steel,,,
770,Cata,MB532-LC,Front-pipe + Reducer  + Mid-pipe  + Valvetronic Muffler+ Wireless Remote Control Kit ,Mercedes Benz,GLC-Klasse,Benz   X253 GLC250/GLC300  SUV (2016-present),2780,30,10,stainless steel,,,
1026,Cata,BMG35-QC38,Front X pipe + Mid pipe + Valvetronic mufflers +Wireless remote control kits + Quad Carbon tips,BMW,5er,G30 G31 M550i xDrive (2017-present),5180,30,10,stainless steel,,,
1282,Cata,PE3T2-QS30M,Front pipe + Mid-pipe + Valvetronic Muffler +Wireless Remote Control Kit + Quad Matte Black Tips,Porsche,Cayenne,S 2.9 Turbo (2018-present),4880,0,10,stainless steel,,,
1538,Cata,MB135-C,Front pipe + Mid pipe + Valvetronic Muffler + Wireless Remote Control Kit (Fit to stock rear bumper),Mercedes Benz,E-Klasse,C238 E53 Coupe AMG (2018-2020),4280,0,10,stainless steel,,,
259,Cata,MNF53-DS11M,Front Pipe  + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kits + Dual Matte Black Tips ,MINI,Cooper S,F55 2.0 turbo (5-door Hatch) (2014- present),2540,30,10,stainless steel,,,
260,Cata,BMF23-DS11C,Front Y Pipe + Mid Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Dual chrome Silver Tips,BMW,1er,F20/F21 M135i (2012-2015) (RWD Model only),2780,30,10,stainless steel,,,
772,Cata,MB532-LC,Front-pipe + Reducer + Mid-pipe + Valvetronic Muffler+ Wireless Remote Control Kit,Mercedes Benz,GLC-Klasse,Benz C253 GLC250/GLC300 Coupe (2016-present),2780,30,10,stainless steel,,,
517,Cata,AUB8R-4+OWRC,Front Y Pipe + Mid Pipe With Resonator + Link Pipe + Valvetronic Mufflers + Wireless Remote Control Kits,Audi,RS4,B8 4.2 V8 FSI (2012-2015),4680,30,15,stainless steel,,,
1285,Cata,AU954-QS11B,Front pipe + Mid pipe + Y-pipe + Valvetronic mufflers + Wireless remote control kits(OWRC) + Quad Blue Coated tips,Audi,A5,B9 2.0 TFSI Sportback 4WD (2016-present) non-opf model only,3140,30,10,stainless steel,,,
262,Cata,BMF23-DS11B,Front Y Pipe + Mid Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Dual Blue Coated Tips,BMW,1er,F20/F21 M135i (2012-2015) (RWD Model only),2910,30,10,stainless steel,,,
1286,Cata,AU944-QS11C,Front pipe + Mid pipe + Y-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Chrome Silver tips,Audi,A4,B9 2.0 TFSI Sedan/Avant (4WD)(2016-present) (non-opf models),2880,30,10,stainless steel,,,
263,Cata,BMF23-DS11M,Front Y Pipe + Mid Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Dual Matte black Tips,BMW,1er,F20/F21 M135i (2012-2015) (RWD Model only),2930,30,10,stainless steel,,,
519,Cata,AUB8R-5+OWRC,Front Y Pipe + Mid Pipe With Resonator + Valvetronic Mufflers + Wireless Remote Control Kits,Audi,RS5,B8 4.2 V8 FSI (2010-2015),4680,30,15,stainless steel,,,
775,Cata,NI35S-AF NI35S-QS12G,(90mm) De-catted Race Y-Pipe + Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Gold Plated Tips,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),4570,30,10,stainless steel,,,
1287,Cata,AU944-QS11B,Front pipe + Mid pipe + Y-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Blue Coated tips,Audi,A4,B9 2.0 TFSI Sedan/Avant (4WD)(2016-present) (non-opf models),3140,30,10,stainless steel,,,
264,Cata,MNR5X-DS11C,Front Pipe  + Mid Pipe  + Valvetronic Muffler  + Wireless Remote Control Kits + Dual Chrome Silver Tips ,MINI,Cooper S,R56/R57/R58/R59 1.6 turbo (2010-2014),2180,30,10,stainless steel,,,
